State,Date,Total,Category
Vermont,19-04-2020,"  10,470,686 ",Beverages
Virginia,19-04-2020,"  166,221,230 ",Beverages
Washington,19-04-2020,"  113,724,188 ",Beverages
West Virginia,19-04-2020,"  42,088,579 ",Beverages
Wisconsin,19-04-2020,"  94,645,463 ",Beverages
Wyoming,19-04-2020,"  12,815,883 ",Beverages
Alabama,19-06-2022,"  220,358,695 ",Beverages
Arizona,19-06-2022,"  224,705,587 ",Beverages
Arkansas,19-06-2022,"  117,770,997 ",Beverages
California,19-06-2022,"  886,160,929 ",Beverages
Colorado,19-06-2022,"  188,954,673 ",Beverages
Connecticut,19-06-2022,"  91,475,329 ",Beverages
Florida,19-06-2022,"  707,407,753 ",Beverages
Georgia,19-06-2022,"  402,468,013 ",Beverages
Illinois,19-06-2022,"  332,607,271 ",Beverages
Indiana,19-06-2022,"  232,822,647 ",Beverages
Iowa,19-06-2022,"  121,225,511 ",Beverages
Kansas,19-06-2022,"  95,907,245 ",Beverages
Kentucky,19-06-2022,"  181,679,225 ",Beverages
Louisiana,19-06-2022,"  187,019,146 ",Beverages
Maine,19-06-2022,"  53,278,673 ",Beverages
Maryland,19-06-2022,"  169,788,282 ",Beverages
Massachusetts,19-06-2022,"  188,196,405 ",Beverages
Michigan,19-06-2022,"  320,570,867 ",Beverages
Minnesota,19-06-2022,"  169,844,069 ",Beverages
Mississippi,19-06-2022,"  135,929,880 ",Beverages
Missouri,19-06-2022,"  210,417,357 ",Beverages
Nebraska,19-06-2022,"  64,947,062 ",Beverages
Nevada,19-06-2022,"  107,987,659 ",Beverages
New Hampshire,19-06-2022,"  60,192,376 ",Beverages
New Mexico,19-06-2022,"  77,783,194 ",Beverages
New York,19-06-2022,"  455,675,393 ",Beverages
North Carolina,19-06-2022,"  374,160,521 ",Beverages
Ohio,19-06-2022,"  385,777,555 ",Beverages
Oklahoma,19-06-2022,"  152,890,845 ",Beverages
Oregon,19-06-2022,"  119,427,324 ",Beverages
Pennsylvania,19-06-2022,"  369,264,643 ",Beverages
Rhode Island,19-06-2022,"  27,233,550 ",Beverages
South Carolina,19-06-2022,"  206,203,991 ",Beverages
South Dakota,19-06-2022,"  32,696,955 ",Beverages
Tennessee,19-06-2022,"  276,362,609 ",Beverages
Texas,19-06-2022,"  969,023,692 ",Beverages
Utah,19-06-2022,"  90,948,762 ",Beverages
Vermont,19-06-2022,"  20,105,333 ",Beverages
Virginia,19-06-2022,"  299,528,811 ",Beverages
Washington,19-06-2022,"  194,298,028 ",Beverages
West Virginia,19-06-2022,"  73,102,634 ",Beverages
Wisconsin,19-06-2022,"  173,919,687 ",Beverages
Wyoming,19-06-2022,"  24,740,091 ",Beverages
Alabama,19-07-2020,"  133,548,791 ",Beverages
Arizona,19-07-2020,"  135,991,553 ",Beverages
Arkansas,19-07-2020,"  71,755,452 ",Beverages
California,19-07-2020,"  566,344,439 ",Beverages
Colorado,19-07-2020,"  119,223,162 ",Beverages
Connecticut,19-07-2020,"  60,398,187 ",Beverages
Florida,19-07-2020,"  428,211,674 ",Beverages
Georgia,19-07-2020,"  251,597,267 ",Beverages
Illinois,19-07-2020,"  206,801,535 ",Beverages
Indiana,19-07-2020,"  146,675,199 ",Beverages
Iowa,19-07-2020,"  76,522,154 ",Beverages
Kansas,19-07-2020,"  57,934,642 ",Beverages
Kentucky,19-07-2020,"  110,998,494 ",Beverages
Louisiana,19-07-2020,"  107,757,841 ",Beverages
Maine,19-07-2020,"  34,398,251 ",Beverages
Maryland,19-07-2020,"  112,171,286 ",Beverages
Massachusetts,19-07-2020,"  121,563,171 ",Beverages
Michigan,19-07-2020,"  205,059,564 ",Beverages
Minnesota,19-07-2020,"  106,131,721 ",Beverages
Mississippi,19-07-2020,"  84,440,406 ",Beverages
Missouri,19-07-2020,"  128,088,848 ",Beverages
Nebraska,19-07-2020,"  40,208,538 ",Beverages
Nevada,19-07-2020,"  66,949,515 ",Beverages
New Hampshire,19-07-2020,"  38,178,048 ",Beverages
New Mexico,19-07-2020,"  47,877,363 ",Beverages
New York,19-07-2020,"  301,434,293 ",Beverages
North Carolina,19-07-2020,"  239,036,602 ",Beverages
Ohio,19-07-2020,"  248,164,573 ",Beverages
Oklahoma,19-07-2020,"  93,341,990 ",Beverages
Oregon,19-07-2020,"  77,462,421 ",Beverages
Pennsylvania,19-07-2020,"  245,054,945 ",Beverages
Rhode Island,19-07-2020,"  17,530,224 ",Beverages
South Carolina,19-07-2020,"  129,859,709 ",Beverages
South Dakota,19-07-2020,"  20,270,769 ",Beverages
Tennessee,19-07-2020,"  168,284,776 ",Beverages
Texas,19-07-2020,"  586,136,878 ",Beverages
Utah,19-07-2020,"  58,560,317 ",Beverages
Vermont,19-07-2020,"  13,160,168 ",Beverages
Virginia,19-07-2020,"  191,619,754 ",Beverages
Washington,19-07-2020,"  126,359,721 ",Beverages
West Virginia,19-07-2020,"  48,445,591 ",Beverages
Wisconsin,19-07-2020,"  106,809,376 ",Beverages
Wyoming,19-07-2020,"  16,371,053 ",Beverages
Alabama,19-09-2021,"  133,797,917 ",Beverages
Arizona,19-09-2021,"  148,517,047 ",Beverages
Arkansas,19-09-2021,"  74,662,068 ",Beverages
California,19-09-2021,"  586,302,816 ",Beverages
Colorado,19-09-2021,"  118,347,312 ",Beverages
Connecticut,19-09-2021,"  56,803,056 ",Beverages
Florida,19-09-2021,"  441,054,934 ",Beverages
Georgia,19-09-2021,"  247,987,379 ",Beverages
Illinois,19-09-2021,"  205,718,170 ",Beverages
Indiana,19-09-2021,"  148,392,708 ",Beverages
Iowa,19-09-2021,"  75,359,497 ",Beverages
Kansas,19-09-2021,"  58,620,693 ",Beverages
Kentucky,19-09-2021,"  115,075,277 ",Beverages
Louisiana,19-09-2021,"  115,984,166 ",Beverages
Maine,19-09-2021,"  31,713,373 ",Beverages
Maryland,19-09-2021,"  107,129,225 ",Beverages
Massachusetts,19-09-2021,"  118,252,910 ",Beverages
Michigan,19-09-2021,"  192,769,391 ",Beverages
Minnesota,19-09-2021,"  101,096,975 ",Beverages
Mississippi,19-09-2021,"  83,689,759 ",Beverages
Missouri,19-09-2021,"  131,425,380 ",Beverages
Nebraska,19-09-2021,"  39,592,255 ",Beverages
Nevada,19-09-2021,"  69,517,287 ",Beverages
New Hampshire,19-09-2021,"  36,264,701 ",Beverages
New Mexico,19-09-2021,"  48,316,330 ",Beverages
New York,19-09-2021,"  279,297,072 ",Beverages
North Carolina,19-09-2021,"  236,472,548 ",Beverages
Ohio,19-09-2021,"  245,657,728 ",Beverages
Oklahoma,19-09-2021,"  97,937,979 ",Beverages
Oregon,19-09-2021,"  74,940,261 ",Beverages
Pennsylvania,19-09-2021,"  238,000,028 ",Beverages
Rhode Island,19-09-2021,"  16,507,187 ",Beverages
South Carolina,19-09-2021,"  126,337,749 ",Beverages
South Dakota,19-09-2021,"  19,219,386 ",Beverages
Tennessee,19-09-2021,"  173,504,125 ",Beverages
Texas,19-09-2021,"  605,126,912 ",Beverages
Utah,19-09-2021,"  56,998,192 ",Beverages
Vermont,19-09-2021,"  11,854,055 ",Beverages
Virginia,19-09-2021,"  187,006,075 ",Beverages
Washington,19-09-2021,"  121,231,207 ",Beverages
West Virginia,19-09-2021,"  48,024,040 ",Beverages
Wisconsin,19-09-2021,"  102,505,710 ",Beverages
Wyoming,19-09-2021,"  14,998,006 ",Beverages
Alabama,19-12-2021,"  189,045,387 ",Beverages
Arizona,19-12-2021,"  191,792,532 ",Beverages
Arkansas,19-12-2021,"  99,984,094 ",Beverages
California,19-12-2021,"  774,968,962 ",Beverages
Colorado,19-12-2021,"  163,200,759 ",Beverages
Connecticut,19-12-2021,"  84,685,486 ",Beverages
Florida,19-12-2021,"  657,419,273 ",Beverages
Georgia,19-12-2021,"  352,359,919 ",Beverages
Illinois,19-12-2021,"  296,964,594 ",Beverages
Indiana,19-12-2021,"  208,021,927 ",Beverages
Iowa,19-12-2021,"  105,762,342 ",Beverages
Kansas,19-12-2021,"  84,460,876 ",Beverages
Kentucky,19-12-2021,"  160,380,710 ",Beverages
Louisiana,19-12-2021,"  161,572,466 ",Beverages
Maine,19-12-2021,"  43,594,914 ",Beverages
Maryland,19-12-2021,"  152,395,983 ",Beverages
Massachusetts,19-12-2021,"  170,030,427 ",Beverages
Michigan,19-12-2021,"  280,540,700 ",Beverages
Minnesota,19-12-2021,"  150,556,757 ",Beverages
Mississippi,19-12-2021,"  79,507,132 ",Beverages
Missouri,19-12-2021,"  183,283,805 ",Beverages
Nebraska,19-12-2021,"  39,207,616 ",Beverages
Nevada,19-12-2021,"  87,815,423 ",Beverages
New Hampshire,19-12-2021,"  52,082,493 ",Beverages
New Mexico,19-12-2021,"  64,698,894 ",Beverages
New York,19-12-2021,"  399,508,748 ",Beverages
North Carolina,19-12-2021,"  324,501,073 ",Beverages
Ohio,19-12-2021,"  350,739,795 ",Beverages
Oklahoma,19-12-2021,"  128,793,171 ",Beverages
Oregon,19-12-2021,"  105,713,197 ",Beverages
Pennsylvania,19-12-2021,"  342,758,306 ",Beverages
Rhode Island,19-12-2021,"  24,223,428 ",Beverages
South Carolina,19-12-2021,"  171,199,262 ",Beverages
South Dakota,19-12-2021,"  26,628,312 ",Beverages
Tennessee,19-12-2021,"  237,893,228 ",Beverages
Texas,19-12-2021,"  818,184,291 ",Beverages
Utah,19-12-2021,"  79,281,415 ",Beverages
Vermont,19-12-2021,"  17,427,392 ",Beverages
Virginia,19-12-2021,"  262,572,653 ",Beverages
Washington,19-12-2021,"  177,080,923 ",Beverages
West Virginia,19-12-2021,"  65,395,194 ",Beverages
Wisconsin,19-12-2021,"  148,776,921 ",Beverages
Wyoming,19-12-2021,"  19,943,649 ",Beverages
Alabama,20-02-2022,"  178,404,182 ",Beverages
Arizona,20-02-2022,"  186,140,486 ",Beverages
Arkansas,20-02-2022,"  90,819,494 ",Beverages
California,20-02-2022,"  739,917,838 ",Beverages
Colorado,20-02-2022,"  151,291,673 ",Beverages
Connecticut,20-02-2022,"  75,044,848 ",Beverages
Florida,20-02-2022,"  659,433,678 ",Beverages
Georgia,20-02-2022,"  328,715,272 ",Beverages
Illinois,20-02-2022,"  268,026,848 ",Beverages
Indiana,20-02-2022,"  191,968,142 ",Beverages
Iowa,20-02-2022,"  99,853,709 ",Beverages
Kansas,20-02-2022,"  75,767,595 ",Beverages
Kentucky,20-02-2022,"  145,625,624 ",Beverages
Louisiana,20-02-2022,"  148,218,415 ",Beverages
Maine,20-02-2022,"  41,618,979 ",Beverages
Maryland,20-02-2022,"  141,913,018 ",Beverages
Massachusetts,20-02-2022,"  154,232,600 ",Beverages
Michigan,20-02-2022,"  255,986,594 ",Beverages
Minnesota,20-02-2022,"  137,238,387 ",Beverages
Mississippi,20-02-2022,"  106,562,405 ",Beverages
Missouri,20-02-2022,"  162,813,988 ",Beverages
Nebraska,20-02-2022,"  52,975,864 ",Beverages
Nevada,20-02-2022,"  86,424,096 ",Beverages
New Hampshire,20-02-2022,"  48,294,873 ",Beverages
New Mexico,20-02-2022,"  60,394,925 ",Beverages
New York,20-02-2022,"  368,925,238 ",Beverages
North Carolina,20-02-2022,"  304,085,030 ",Beverages
Ohio,20-02-2022,"  317,667,282 ",Beverages
Oklahoma,20-02-2022,"  122,053,638 ",Beverages
Oregon,20-02-2022,"  97,925,864 ",Beverages
Pennsylvania,20-02-2022,"  310,961,557 ",Beverages
Rhode Island,20-02-2022,"  22,272,307 ",Beverages
South Carolina,20-02-2022,"  163,508,228 ",Beverages
South Dakota,20-02-2022,"  24,813,224 ",Beverages
Tennessee,20-02-2022,"  218,613,740 ",Beverages
Texas,20-02-2022,"  782,777,958 ",Beverages
Utah,20-02-2022,"  72,603,084 ",Beverages
Vermont,20-02-2022,"  16,725,384 ",Beverages
Virginia,20-02-2022,"  245,704,581 ",Beverages
Washington,20-02-2022,"  160,798,545 ",Beverages
West Virginia,20-02-2022,"  61,789,071 ",Beverages
Wisconsin,20-02-2022,"  140,249,085 ",Beverages
Wyoming,20-02-2022,"  18,726,525 ",Beverages
Alabama,20-03-2022,"  194,303,303 ",Beverages
Arizona,20-03-2022,"  203,135,958 ",Beverages
Arkansas,20-03-2022,"  102,381,503 ",Beverages
California,20-03-2022,"  773,456,533 ",Beverages
Colorado,20-03-2022,"  154,499,195 ",Beverages
Connecticut,20-03-2022,"  79,850,855 ",Beverages
Florida,20-03-2022,"  689,715,126 ",Beverages
Georgia,20-03-2022,"  359,985,779 ",Beverages
Illinois,20-03-2022,"  285,403,066 ",Beverages
Indiana,20-03-2022,"  205,327,214 ",Beverages
Iowa,20-03-2022,"  107,590,345 ",Beverages
Kansas,20-03-2022,"  83,082,913 ",Beverages
Kentucky,20-03-2022,"  163,477,369 ",Beverages
Louisiana,20-03-2022,"  167,508,573 ",Beverages
Maine,20-03-2022,"  42,695,172 ",Beverages
Maryland,20-03-2022,"  150,518,690 ",Beverages
Massachusetts,20-03-2022,"  163,395,006 ",Beverages
Michigan,20-03-2022,"  270,874,843 ",Beverages
Minnesota,20-03-2022,"  143,171,252 ",Beverages
Mississippi,20-03-2022,"  122,723,018 ",Beverages
Missouri,20-03-2022,"  183,364,030 ",Beverages
Nebraska,20-03-2022,"  56,673,575 ",Beverages
Nevada,20-03-2022,"  94,353,742 ",Beverages
New Hampshire,20-03-2022,"  50,241,876 ",Beverages
New Mexico,20-03-2022,"  66,565,669 ",Beverages
New York,20-03-2022,"  393,035,586 ",Beverages
North Carolina,20-03-2022,"  324,796,946 ",Beverages
Ohio,20-03-2022,"  342,949,048 ",Beverages
Oklahoma,20-03-2022,"  134,978,035 ",Beverages
Oregon,20-03-2022,"  105,717,901 ",Beverages
Pennsylvania,20-03-2022,"  331,014,707 ",Beverages
Rhode Island,20-03-2022,"  23,950,719 ",Beverages
South Carolina,20-03-2022,"  176,316,871 ",Beverages
South Dakota,20-03-2022,"  27,033,561 ",Beverages
Tennessee,20-03-2022,"  239,039,594 ",Beverages
Texas,20-03-2022,"  833,042,210 ",Beverages
Utah,20-03-2022,"  78,357,863 ",Beverages
Vermont,20-03-2022,"  17,123,995 ",Beverages
Virginia,20-03-2022,"  267,757,777 ",Beverages
Washington,20-03-2022,"  174,739,185 ",Beverages
West Virginia,20-03-2022,"  67,501,870 ",Beverages
Wisconsin,20-03-2022,"  144,371,738 ",Beverages
Wyoming,20-03-2022,"  19,868,982 ",Beverages
Alabama,20-06-2021,"  144,489,981 ",Beverages
Arizona,20-06-2021,"  154,949,376 ",Beverages
Arkansas,20-06-2021,"  78,781,472 ",Beverages
California,20-06-2021,"  602,011,587 ",Beverages
Colorado,20-06-2021,"  127,783,969 ",Beverages
Connecticut,20-06-2021,"  62,381,124 ",Beverages
Florida,20-06-2021,"  463,942,370 ",Beverages
Georgia,20-06-2021,"  258,893,196 ",Beverages
Illinois,20-06-2021,"  224,377,051 ",Beverages
Indiana,20-06-2021,"  160,605,817 ",Beverages
Iowa,20-06-2021,"  81,627,169 ",Beverages
Kansas,20-06-2021,"  64,694,666 ",Beverages
Kentucky,20-06-2021,"  123,091,896 ",Beverages
Louisiana,20-06-2021,"  127,441,197 ",Beverages
Maine,20-06-2021,"  35,928,123 ",Beverages
Maryland,20-06-2021,"  110,913,679 ",Beverages
Massachusetts,20-06-2021,"  127,096,548 ",Beverages
Michigan,20-06-2021,"  216,301,358 ",Beverages
Minnesota,20-06-2021,"  114,274,509 ",Beverages
Mississippi,20-06-2021,"  88,850,382 ",Beverages
Missouri,20-06-2021,"  143,891,480 ",Beverages
Nebraska,20-06-2021,"  43,628,649 ",Beverages
Nevada,20-06-2021,"  71,300,167 ",Beverages
New Hampshire,20-06-2021,"  41,412,909 ",Beverages
New Mexico,20-06-2021,"  51,622,626 ",Beverages
New York,20-06-2021,"  299,271,437 ",Beverages
North Carolina,20-06-2021,"  240,639,006 ",Beverages
Ohio,20-06-2021,"  261,049,329 ",Beverages
Oklahoma,20-06-2021,"  102,288,533 ",Beverages
Oregon,20-06-2021,"  82,203,801 ",Beverages
Pennsylvania,20-06-2021,"  246,575,819 ",Beverages
Rhode Island,20-06-2021,"  18,857,727 ",Beverages
South Carolina,20-06-2021,"  132,108,080 ",Beverages
South Dakota,20-06-2021,"  21,546,185 ",Beverages
Tennessee,20-06-2021,"  182,887,172 ",Beverages
Texas,20-06-2021,"  644,970,852 ",Beverages
Utah,20-06-2021,"  62,263,407 ",Beverages
Vermont,20-06-2021,"  13,908,880 ",Beverages
Virginia,20-06-2021,"  191,339,932 ",Beverages
Washington,20-06-2021,"  134,192,933 ",Beverages
West Virginia,20-06-2021,"  49,020,132 ",Beverages
Wisconsin,20-06-2021,"  116,460,896 ",Beverages
Wyoming,20-06-2021,"  16,736,238 ",Beverages
Alabama,20-09-2020,"  129,079,260 ",Beverages
Arizona,20-09-2020,"  130,208,125 ",Beverages
Arkansas,20-09-2020,"  68,622,672 ",Beverages
California,20-09-2020,"  546,802,449 ",Beverages
Colorado,20-09-2020,"  109,526,977 ",Beverages
Connecticut,20-09-2020,"  52,199,488 ",Beverages
Florida,20-09-2020,"  401,149,842 ",Beverages
Georgia,20-09-2020,"  235,833,613 ",Beverages
Illinois,20-09-2020,"  187,393,954 ",Beverages
Indiana,20-09-2020,"  136,103,330 ",Beverages
Iowa,20-09-2020,"  68,574,622 ",Beverages
Kansas,20-09-2020,"  53,610,089 ",Beverages
Kentucky,20-09-2020,"  106,393,444 ",Beverages
Louisiana,20-09-2020,"  110,526,069 ",Beverages
Maine,20-09-2020,"  29,477,979 ",Beverages
Maryland,20-09-2020,"  99,489,150 ",Beverages
Massachusetts,20-09-2020,"  109,099,053 ",Beverages
Michigan,20-09-2020,"  177,142,088 ",Beverages
Minnesota,20-09-2020,"  94,896,310 ",Beverages
Mississippi,20-09-2020,"  85,302,068 ",Beverages
Missouri,20-09-2020,"  118,825,054 ",Beverages
Nebraska,20-09-2020,"  36,809,613 ",Beverages
Nevada,20-09-2020,"  62,159,597 ",Beverages
New Hampshire,20-09-2020,"  33,158,475 ",Beverages
New Mexico,20-09-2020,"  43,001,755 ",Beverages
New York,20-09-2020,"  259,300,455 ",Beverages
North Carolina,20-09-2020,"  213,160,625 ",Beverages
Ohio,20-09-2020,"  226,091,818 ",Beverages
Oklahoma,20-09-2020,"  88,421,653 ",Beverages
Oregon,20-09-2020,"  66,947,712 ",Beverages
Pennsylvania,20-09-2020,"  218,799,935 ",Beverages
Rhode Island,20-09-2020,"  14,909,112 ",Beverages
South Carolina,20-09-2020,"  114,240,209 ",Beverages
South Dakota,20-09-2020,"  17,797,392 ",Beverages
Tennessee,20-09-2020,"  162,000,007 ",Beverages
Texas,20-09-2020,"  552,604,069 ",Beverages
Utah,20-09-2020,"  51,048,791 ",Beverages
Vermont,20-09-2020,"  10,928,516 ",Beverages
Virginia,20-09-2020,"  168,928,097 ",Beverages
Washington,20-09-2020,"  111,632,322 ",Beverages
West Virginia,20-09-2020,"  43,912,690 ",Beverages
Wisconsin,20-09-2020,"  93,763,066 ",Beverages
Wyoming,20-09-2020,"  14,227,153 ",Beverages
Alabama,20-10-2019,"  116,218,909 ",Beverages
Arizona,20-10-2019,"  116,127,754 ",Beverages
Arkansas,20-10-2019,"  59,248,421 ",Beverages
California,20-10-2019,"  491,957,817 ",Beverages
Colorado,20-10-2019,"  96,070,971 ",Beverages
Connecticut,20-10-2019,"  47,666,439 ",Beverages
Florida,20-10-2019,"  386,318,006 ",Beverages
Georgia,20-10-2019,"  212,086,740 ",Beverages
Illinois,20-10-2019,"  171,747,245 ",Beverages
Indiana,20-10-2019,"  119,459,991 ",Beverages
Iowa,20-10-2019,"  62,527,284 ",Beverages
Kansas,20-10-2019,"  48,601,948 ",Beverages
Kentucky,20-10-2019,"  94,431,653 ",Beverages
Louisiana,20-10-2019,"  100,499,699 ",Beverages
Maine,20-10-2019,"  26,272,241 ",Beverages
Maryland,20-10-2019,"  90,181,316 ",Beverages
Massachusetts,20-10-2019,"  98,350,433 ",Beverages
Michigan,20-10-2019,"  160,589,166 ",Beverages
Minnesota,20-10-2019,"  86,824,087 ",Beverages
Mississippi,20-10-2019,"  38,851,699 ",Beverages
Missouri,20-10-2019,"  105,172,325 ",Beverages
Nebraska,20-10-2019,"  17,071,019 ",Beverages
Nevada,20-10-2019,"  55,655,905 ",Beverages
New Hampshire,20-10-2019,"  29,490,225 ",Beverages
New Mexico,20-10-2019,"  37,190,917 ",Beverages
New York,20-10-2019,"  235,475,053 ",Beverages
North Carolina,20-10-2019,"  192,796,952 ",Beverages
Ohio,20-10-2019,"  201,987,064 ",Beverages
Oklahoma,20-10-2019,"  77,607,881 ",Beverages
Oregon,20-10-2019,"  61,126,837 ",Beverages
Pennsylvania,20-10-2019,"  198,963,636 ",Beverages
Rhode Island,20-10-2019,"  13,265,842 ",Beverages
South Carolina,20-10-2019,"  102,885,416 ",Beverages
South Dakota,20-10-2019,"  15,676,481 ",Beverages
Tennessee,20-10-2019,"  139,732,668 ",Beverages
Texas,20-10-2019,"  484,212,181 ",Beverages
Utah,20-10-2019,"  45,862,186 ",Beverages
Vermont,20-10-2019,"  10,034,766 ",Beverages
Virginia,20-10-2019,"  153,893,495 ",Beverages
Washington,20-10-2019,"  102,402,217 ",Beverages
West Virginia,20-10-2019,"  38,465,749 ",Beverages
Wisconsin,20-10-2019,"  86,378,292 ",Beverages
Wyoming,20-10-2019,"  12,461,447 ",Beverages
Alabama,20-11-2022,"  197,053,090 ",Beverages
Arizona,20-11-2022,"  206,468,807 ",Beverages
Arkansas,20-11-2022,"  104,002,357 ",Beverages
California,20-11-2022,"  832,806,518 ",Beverages
Colorado,20-11-2022,"  166,380,492 ",Beverages
Connecticut,20-11-2022,"  87,584,796 ",Beverages
Florida,20-11-2022,"  714,995,053 ",Beverages
Georgia,20-11-2022,"  373,185,740 ",Beverages
Illinois,20-11-2022,"  304,754,900 ",Beverages
Indiana,20-11-2022,"  214,986,854 ",Beverages
Iowa,20-11-2022,"  111,104,860 ",Beverages
Kansas,20-11-2022,"  85,163,591 ",Beverages
Kentucky,20-11-2022,"  165,319,823 ",Beverages
Louisiana,20-11-2022,"  173,115,456 ",Beverages
Maine,20-11-2022,"  44,409,591 ",Beverages
Maryland,20-11-2022,"  156,895,972 ",Beverages
Massachusetts,20-11-2022,"  176,237,995 ",Beverages
Michigan,20-11-2022,"  281,746,513 ",Beverages
Minnesota,20-11-2022,"  148,888,193 ",Beverages
Mississippi,20-11-2022,"  122,286,981 ",Beverages
Missouri,20-11-2022,"  188,697,809 ",Beverages
Nebraska,20-11-2022,"  59,455,635 ",Beverages
Nevada,20-11-2022,"  96,374,656 ",Beverages
New Hampshire,20-11-2022,"  52,552,324 ",Beverages
New Mexico,20-11-2022,"  70,157,412 ",Beverages
New York,20-11-2022,"  413,445,519 ",Beverages
North Carolina,20-11-2022,"  347,135,355 ",Beverages
Ohio,20-11-2022,"  364,957,301 ",Beverages
Oklahoma,20-11-2022,"  135,567,427 ",Beverages
Oregon,20-11-2022,"  107,960,778 ",Beverages
Pennsylvania,20-11-2022,"  353,253,113 ",Beverages
Rhode Island,20-11-2022,"  24,545,419 ",Beverages
